userIDs,implementation,Line_ID,ChatGroup,content,group_id,RoleName,roomName,m_experimental_testing,m_making_design_choices,m_asking_questions,j_customer_consultants_requests,j_performance_parameters_requirements,j_communication,OutcomeScore,wordCount
7,a,187,PRNLT,dry- jet was cheapest,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,4
7,a,188,PRNLT,$70/ unit,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,2
8,a,189,PRNLT,"I have Tyler 4, Rachel 2 Royce 3 so far",2,Player,Team designs batch using 1 material,0,0,0,0,0,1,4,10
5,a,190,PRNLT,also royces matrix III,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,4
3,a,191,PRNLT,try this with 2 surfacant?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,5
7,a,192,PRNLT,probably the best process to use but we could test others like vapor deposition because had 75% performance for 7 hours,2,Player,Team designs batch using 1 material,0,0,0,0,1,0,5,21
5,a,193,PRNLT,tylers 3 and 4th prototypes fit,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,6
8,a,194,PRNLT,"I have tyler 4, rachel 2, and royce 3",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,9
8,a,195,PRNLT,"those are all dry-jet, 10%CNT, and have the three different surfactants",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,11
7,a,196,PRNLT,those 3 are good to start,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,6
5,a,197,PRNLT,Someone could make  a new device that would fit our specifications,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,11
8,a,198,PRNLT,Maybe we should do 2 of phase inversion,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,8
8,a,199,PRNLT,because cost is only $20 more,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
2,a,200,PRNLT,I honestly find phase inversion pointless it is more expenisive and has a higher blood cell reactivity. And it is not as reliable.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,23
8,a,201,PRNLT,higher flux,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
5,a,202,PRNLT,there i made another one called proto 6,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,8
7,a,203,PRNLT,1 ng/ml is not worth the $10 cost increase,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,9
4,a,204,PRNLT,what about the Vapor one,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,5
4,a,205,PRNLT,it has a very high reliability and is only 20$more,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,10
7,a,206,PRNLT,"vapor had much higher performance, 7 hours. worth testing",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,9
2,a,207,PRNLT,I like vapor,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,3
4,a,208,PRNLT,and it has the lowest blood cell reactivty,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,8
5,a,209,PRNLT,proto 6 will be cheaper because of less CNT but it will still be as affective if you look at the graph,2,Player,Team designs batch using 1 material,0,0,0,0,1,0,2,22
4,a,210,PRNLT,@Brandon B. you vape bro?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,5
7,a,211,PRNLT,lol,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,1
2,a,212,PRNLT,haha,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
5,a,213,PRNLT,Someone else make another one that works,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,7
2,a,214,PRNLT,Rachel I really do like the CNT at 10%,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,9
8,a,215,PRNLT,"lets vote, if you want to change CNT % , Enter 1. if you want change process enter 2",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,19
5,a,216,PRNLT,1,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
2,a,217,PRNLT,2,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
7,a,218,PRNLT,2,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,1
5,a,219,PRNLT,theres literally no point in changing the process,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,8
4,a,220,PRNLT,so we have proto 6 tyler 4 rachel 2 and royce3?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,11
8,a,221,PRNLT,1,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
3,a,222,PRNLT,2,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
2,a,223,PRNLT,Rachel can you explain?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,4
4,a,224,PRNLT,2,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
8,a,225,PRNLT,"ok well it looks like it is process, rachel you should explain",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,12
5,a,226,PRNLT,Dry jet is the most effective for your money and is also the cheapest WIN WIN,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,16
4,a,227,PRNLT,but we need different options and vapor offeres better reliability,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,10
5,a,228,PRNLT,how do you know its more reliable?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,2,7
2,a,229,PRNLT,Although this is true we need 5 prototypes. We already have 3 with that. And we all agreed that 10% would give us the best result.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,26
7,a,230,PRNLT,i think vapor is worth the extra cost for much better reliability,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,12
7,a,231,PRNLT,worth testing at least,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,4
2,a,232,PRNLT,It is more reliable because Vapor reaches 75% effectivness at 7 hours while dry jet reaches it at 5 hours,2,Player,Team designs batch using 1 material,0,0,0,0,1,0,4,20
5,a,233,PRNLT,ok,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
8,a,234,PRNLT,"so two with vapor, and different surfactants?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,7
5,a,235,PRNLT,is someone going to design that or is there one made with those specifics?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,2,14
7,a,236,PRNLT,negative charge and hydrophilic? since we determined those last discussion?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,10
2,a,237,PRNLT,"If we still have 2 prototypes left, why dont we do one with changing CNT% and one changing process",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,19
5,a,238,PRNLT,do negative and hydrophillic,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,4
4,a,239,PRNLT,my first one has what we are looking for with hydrophilic,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,11
5,a,240,PRNLT,sounds good Brandon,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,3
7,a,241,PRNLT,changing CNT% isnt a bad idea either,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,7
7,a,242,PRNLT,for one of the 2,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,5
8,a,243,PRNLT,"WE need two that change a similiar thing, so we can compare the two",2,Player,Team designs batch using 1 material,1,0,0,0,0,0,4,14
2,a,244,PRNLT,That is a good point.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,5
3,a,245,PRNLT,can we vote for change which part?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,7
8,a,246,PRNLT,we already did. it was 4-2 in favor of process,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,10
2,a,247,PRNLT,Then I say we change process,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
2,a,248,PRNLT,using negative and hydrophillic,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,4
5,a,249,PRNLT,yes,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
7,a,250,PRNLT,^^ bump,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,2
8,a,251,PRNLT,"Ill make the negative, can someone make hydro?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,8
4,a,252,PRNLT,my first one is hydro,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,5
5,a,253,PRNLT,use Jacks,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,2
2,a,254,PRNLT,who is creating the batch?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,5
8,a,255,PRNLT,"I did, its called final batch",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
2,a,256,PRNLT,Thank you Chester!,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,3
8,a,257,PRNLT,ok its good to go,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,5
7,a,258,PRNLT,GG guys,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,2
1,a,259,PRNLT,"When I received lab results in my internship, I had to analyze them and write up my findings. I remember this being difficult the first couple times, so I posted one of my old lab write-ups in the shared space for reference. Just remember, your own analysis should include all important information, but be concise and well-organized. Alex will want to be able to find the key points of your analysis quickly.",2,Mentor,Individual analysis of first batch,0,1,0,0,0,1,4,72
5,a,260,PRNLT,i dont see the results from the lab,2,Player,Individual analysis of first batch,0,0,0,0,0,0,2,8
2,a,261,PRNLT,I do not see the results either!,2,Player,Individual analysis of first batch,0,0,0,0,0,0,4,7
2,a,262,PRNLT,"I believe the resultes are available now. Simply go to FEEDS tool and then scroll down to batches. Then click on ""view Results"" on the final batch",2,Player,Individual analysis of first batch,0,0,0,0,0,0,4,27
6,a,263,PRNLT,When are we starting this meeting,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,6
2,a,264,PRNLT,When ever maria starts facilitating,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,5
1,a,265,PRNLT," Okay everyone, let's get going. I want to hear from all of you in this meeting. ",2,Mentor,Reflection team discussion of first batch results,0,0,0,0,0,0,4,16
1,a,266,PRNLT,Please see the meeting summary example I posted in the shared space earlier during the internship if you need an example for this notebook.,2,Mentor,Reflection team discussion of first batch results,0,0,0,0,0,0,4,24
1,a,267,PRNLT,"Now that your team has received the batch results, was it a successful trial?",2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,14
6,a,268,PRNLT,I believe it was a successful trial,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,7
5,a,269,PRNLT,i think it was successful.  all of our designs had their pros and cons,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,14
2,a,270,PRNLT,I think that we had a pretty successful trial. I think that the numbers we got were a good way to compare everything,2,Player,Reflection team discussion of first batch results,1,0,0,0,0,0,4,23
4,a,271,PRNLT,I think its alot easier to see the pros and cons of each one and see how they compare,2,Player,Reflection team discussion of first batch results,1,0,0,0,0,0,4,19
6,a,272,PRNLT,Yeah there are a lot of similarities though too between the prototypes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,12
2,a,273,PRNLT,"If you had to choose one, which one would be a top choice and why?",2,Player,Reflection team discussion of first batch results,0,1,1,0,0,0,4,15
7,a,274,PRNLT,Tests results were clear to determine which prototypes were successful and which fell short of expectations.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,16
1,a,275,PRNLT,What did you discover about the design problem?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,8
6,a,276,PRNLT,In order to choose which prototype we want we have to look at which of the 5 categories we prioritize most,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,2,21
4,a,277,PRNLT,yeah like if cost is not an issue then i think NEgative is the best option,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,16
7,a,278,PRNLT,"I agree with jack, it had the best overall performance in all of the attributes",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,15
5,a,279,PRNLT,do you think marketability or cost is more important,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,9
5,a,280,PRNLT,?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,2,1
3,a,281,PRNLT,marketability,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,1
4,a,282,PRNLT,i would say the cost is probabably more important,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,4,9
7,a,283,PRNLT,marketability,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,1
2,a,284,PRNLT,Well because the range of our products are only between 30 dollars of each other i think marketability matters most,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,20
6,a,285,PRNLT,cost is more important,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,4
6,a,286,PRNLT,yeah but we are not going to be selling just one item we are going to be selling thousands and thousands so $10 is a big difference,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,27
4,a,287,PRNLT,plus when people look to buy the product they are going to be looking at cost in relation to quality,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,20
6,a,288,PRNLT,"Maria, can we take our research and pick the best qualities from each prototype and then combine into a new one?",2,Player,Reflection team discussion of first batch results,0,1,1,0,0,0,2,21
2,a,289,PRNLT,Okay so can we go ahead and make cost a main category that we are looking at?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,4,17
1,a,290,PRNLT,What do you know now that you didn't before about how different design choices affect the properties of a device?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,20
8,a,291,PRNLT,Carbon nanotubes effect almost ever attribute except BCR,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,8
5,a,292,PRNLT,the ones with dry jet are less reliable,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,8
